user_id,item_id,timestamp,domain
20,569,603,0
20,570,604,0
20,571,605,0
20,572,606,0
20,573,607,0
20,574,608,0
20,575,609,0
20,576,610,0
20,577,611,0
20,578,612,0
20,579,613,0
20,580,614,0
20,581,615,0
20,582,616,0
20,583,617,0
20,584,618,0
20,585,619,0
20,586,620,0
20,587,621,0
20,588,622,0
20,589,623,0
20,590,624,0
20,557,625,0
20,591,626,0
20,592,627,0
20,593,628,0
20,594,629,0
20,595,630,0
20,596,631,0
20,557,632,0
20,597,633,0
20,598,634,0
20,599,635,0
20,600,636,0
20,601,637,0
21,602,638,0
21,66,639,0
21,603,640,0
21,604,641,0
21,605,642,0
22,606,643,0
22,607,644,0
22,608,645,0
22,609,646,0
22,610,647,0
22,611,648,0
22,612,649,0
23,613,650,0
23,537,651,0
23,614,652,0
23,515,653,0
23,615,654,0
24,616,655,0
24,617,656,0
24,618,657,0
24,619,658,0
24,620,659,0
24,621,660,0
25,622,661,0
25,623,662,0
25,624,663,0
25,625,664,0
25,624,665,0
25,626,666,0
25,627,667,0
25,628,668,0
25,629,669,0
26,630,670,0
26,631,671,0
26,632,672,0
26,633,673,0
26,634,674,0
26,635,675,0
26,636,676,0
26,637,677,0
26,445,678,0
26,638,679,0
26,516,680,0
26,639,681,0
26,640,682,0
26,641,683,0
27,642,684,0
27,643,685,0
27,644,686,0
27,645,687,0
27,646,688,0
27,647,689,0
27,648,690,0
27,649,691,0
27,650,692,0
27,651,693,0
27,652,694,0
27,653,695,0
27,654,696,0
27,655,697,0
27,656,698,0
27,657,699,0
27,658,700,0
27,659,701,0
27,660,702,0
27,661,703,0
27,662,704,0
27,663,705,0
27,664,706,0
27,665,707,0
27,666,708,0
28,667,709,0
28,668,710,0
28,626,711,0
28,669,712,0
28,670,713,0
29,671,714,0
29,337,715,0
29,672,716,0
29,673,717,0
29,674,718,0
29,675,719,0
29,676,720,0
29,677,721,0
30,678,722,0
30,679,723,0
30,680,724,0
30,653,725,0
30,681,726,0
30,682,727,0
30,683,728,0
30,684,729,0
30,685,730,0
30,686,731,0
30,687,732,0
30,688,733,0
30,689,734,0
30,690,735,0
30,691,736,0
30,692,737,0
30,693,738,0
30,694,739,0
30,695,740,0
30,86,741,0
30,696,742,0
30,697,743,0
30,698,744,0
30,699,745,0
30,700,746,0
30,701,747,0
30,702,748,0
30,703,749,0
30,704,750,0
30,705,751,0
30,706,752,0
30,707,753,0
30,708,754,0
30,709,755,0
30,710,756,0
30,711,757,0
30,712,758,0
30,713,759,0
30,714,760,0
30,715,761,0
30,716,762,0
30,717,763,0
30,718,764,0
30,719,765,0
30,720,766,0
30,721,767,0
30,722,768,0
30,723,769,0
30,724,770,0
30,725,771,0
30,726,772,0
30,727,773,0
30,728,774,0
30,729,775,0
30,730,776,0
30,731,777,0
30,732,778,0
30,733,779,0
30,534,780,0
30,734,781,0
30,735,782,0
30,736,783,0
30,737,784,0
30,738,785,0
30,739,786,0
30,740,787,0
30,741,788,0
30,742,789,0
30,743,790,0
30,744,791,0
30,745,792,0
30,746,793,0
30,747,794,0
30,748,795,0
30,749,796,0
30,750,797,0
30,751,798,0
30,752,799,0
30,93,800,0
30,753,801,0
30,754,802,0
30,688,803,0
30,110,804,0
30,755,805,0
30,756,806,0
31,757,807,0
31,758,808,0
31,759,809,0
31,760,810,0
31,761,811,0
31,762,812,0
32,763,813,0
32,764,814,0
32,765,815,0
32,766,816,0
32,767,817,0
32,768,818,0
32,769,819,0
32,770,820,0
32,771,821,0
33,772,822,0
33,773,823,0
33,774,824,0
33,775,825,0
33,776,826,0
33,777,827,0
34,778,828,0
34,779,829,0
34,780,830,0
34,781,831,0
34,782,832,0
35,754,833,0
35,783,834,0
35,784,835,0
35,785,836,0
35,691,837,0
36,786,838,0
36,787,839,0
36,788,840,0
36,789,841,0
36,790,842,0
36,791,843,0
36,792,844,0
36,793,845,0
36,794,846,0
36,795,847,0
36,796,848,0
36,797,849,0
36,798,850,0
36,799,851,0
36,800,852,0
36,801,853,0
36,802,854,0
36,803,855,0
36,804,856,0
36,805,857,0
36,806,858,0
36,807,859,0
36,808,860,0
36,809,861,0
36,266,862,0
36,810,863,0
36,806,864,0
36,811,865,0
36,812,866,0
36,36,867,0
36,813,868,0
36,814,869,0
36,815,870,0
36,816,871,0
36,817,872,0
36,42,873,0
36,818,874,0
36,819,875,0
36,820,876,0
36,821,877,0
36,822,878,0
36,823,879,0
36,666,880,0
36,824,881,0
36,825,882,0
36,826,883,0
36,827,884,0
36,828,885,0
36,829,886,0
36,830,887,0
36,831,888,0
36,275,889,0
36,832,890,0
36,833,891,0
36,834,892,0
36,835,893,0
36,836,894,0
36,837,895,0
36,838,896,0
36,839,897,0
36,840,898,0
36,841,899,0
36,842,900,0
36,843,901,0
36,741,902,0
36,657,903,0
37,844,904,0
37,845,905,0
37,846,906,0
37,847,907,0
37,848,908,0
37,628,909,0
37,849,910,0
37,850,911,0
37,851,912,0
37,852,913,0
37,506,914,0
37,853,915,0
37,854,916,0
37,855,917,0
37,856,918,0
37,857,919,0
37,858,920,0
37,859,921,0
37,860,922,0
37,861,923,0
37,354,924,0
37,862,925,0
37,348,926,0
37,863,927,0
37,864,928,0
37,865,929,0
37,866,930,0
37,334,931,0
37,867,932,0
37,868,933,0
38,869,934,0
38,870,935,0
38,806,936,0
38,871,937,0
38,872,938,0
38,811,939,0
38,453,940,0
38,873,941,0
38,874,942,0
38,875,943,0
38,876,944,0
38,877,945,0
38,770,946,0
38,814,947,0
38,878,948,0
38,879,949,0
38,880,950,0
38,881,951,0
38,807,952,0
38,882,953,0
38,883,954,0
38,44,955,0
38,791,956,0
38,884,957,0
38,511,958,0
39,815,959,0
39,885,960,0
39,886,961,0
39,887,962,0
39,887,963,0
39,533,964,0
39,888,965,0
39,889,966,0
40,890,967,0
40,891,968,0
40,892,969,0
40,677,970,0
40,893,971,0
40,894,972,0
40,895,973,0
40,896,974,0
40,897,975,0
40,898,976,0
40,899,977,0
40,900,978,0
40,901,979,0
40,902,980,0
40,903,981,0
40,904,982,0
40,852,983,0
40,902,984,0
40,905,985,0
40,906,986,0
40,907,987,0
40,908,988,0
40,909,989,0
40,910,990,0
40,911,991,0
40,912,992,0
40,913,993,0
40,914,994,0
40,915,995,0
40,916,996,0
40,917,997,0
40,907,998,0
40,918,999,0
40,919,1000,0
40,920,1001,0
41,921,1002,0
41,922,1003,0
41,923,1004,0
41,924,1005,0
41,925,1006,0
42,926,1007,0
42,894,1008,0
42,927,1009,0
42,928,1010,0
42,929,1011,0
42,930,1012,0
42,931,1013,0
42,932,1014,0
42,933,1015,0
42,899,1016,0
42,934,1017,0
42,935,1018,0
42,936,1019,0
42,937,1020,0
42,938,1021,0
42,939,1022,0
42,940,1023,0
42,941,1024,0
42,942,1025,0
42,943,1026,0
42,944,1027,0
42,945,1028,0
42,946,1029,0
42,947,1030,0
42,948,1031,0
42,949,1032,0
42,950,1033,0
42,951,1034,0
42,952,1035,0
42,953,1036,0
42,954,1037,0
42,955,1038,0
42,956,1039,0
42,957,1040,0
42,958,1041,0
42,959,1042,0
42,960,1043,0
42,961,1044,0
42,962,1045,0
42,963,1046,0
42,964,1047,0
42,965,1048,0
42,966,1049,0
42,967,1050,0
42,968,1051,0
42,969,1052,0
42,970,1053,0
42,971,1054,0
42,972,1055,0
42,973,1056,0
42,974,1057,0
42,975,1058,0
42,976,1059,0
42,977,1060,0
42,971,1061,0
42,978,1062,0
42,979,1063,0
42,980,1064,0
42,981,1065,0
42,982,1066,0
42,983,1067,0
42,984,1068,0
42,985,1069,0
42,986,1070,0
42,987,1071,0
42,988,1072,0
42,989,1073,0
42,901,1074,0
42,990,1075,0
42,991,1076,0
42,992,1077,0
42,993,1078,0
42,994,1079,0
42,378,1080,0
42,995,1081,0
42,996,1082,0
42,997,1083,0
42,383,1084,0
42,998,1085,0
42,999,1086,0
42,1000,1087,0
42,1001,1088,0
42,1002,1089,0
42,1003,1090,0
42,1004,1091,0
42,1005,1092,0
42,1006,1093,0
42,1007,1094,0
42,1008,1095,0
42,1009,1096,0
42,1010,1097,0
43,1011,1098,0
43,1012,1099,0
43,1013,1100,0
43,1014,1101,0
43,1015,1102,0
43,1016,1103,0
43,1017,1104,0
43,1018,1105,0
43,1019,1106,0
43,8,1107,0
43,1020,1108,0
43,1021,1109,0
43,1022,1110,0
43,93,1111,0
44,1023,1112,0
44,1024,1113,0
44,1025,1114,0
44,1026,1115,0
44,1027,1116,0
44,1027,1117,0
44,1028,1118,0
44,1029,1119,0
44,1030,1120,0
44,1031,1121,0
44,1032,1122,0
44,1033,1123,0
44,1034,1124,0
44,1035,1125,0
44,1036,1126,0
45,1037,1127,0
45,1038,1128,0
45,1039,1129,0
45,1040,1130,0
45,1041,1131,0
45,1042,1132,0
45,1043,1133,0
45,1044,1134,0
45,1045,1135,0
45,1046,1136,0
45,1047,1137,0
45,1048,1138,0
45,1049,1139,0
45,1050,1140,0
45,250,1141,0
45,1051,1142,0
45,1052,1143,0
45,1053,1144,0
45,1054,1145,0
45,1052,1146,0
45,1055,1147,0
45,1053,1148,0
45,216,1149,0
45,1056,1150,0
45,178,1151,0
45,1057,1152,0
45,1058,1153,0
45,216,1154,0
45,173,1155,0
45,1059,1156,0
45,1060,1157,0
45,1061,1158,0
45,1062,1159,0
45,1063,1160,0
45,1064,1161,0
45,1065,1162,0
45,1066,1163,0
45,1067,1164,0
45,1068,1165,0
45,1069,1166,0
45,1070,1167,0
45,173,1168,0
45,1070,1169,0
45,1071,1170,0
45,1072,1171,0
45,1058,1172,0
45,1073,1173,0
45,1074,1174,0
45,1075,1175,0
45,1076,1176,0
45,1070,1177,0
45,1077,1178,0
45,1078,1179,0
45,1079,1180,0
45,1080,1181,0
45,1081,1182,0
45,1082,1183,0
45,1054,1184,0
45,1061,1185,0
45,1083,1186,0
45,187,1187,0
45,1084,1188,0
45,1085,1189,0
45,1063,1190,0
45,1086,1191,0
45,1083,1192,0
45,1078,1193,0
45,1087,1194,0
45,1047,1195,0
45,186,1196,0
45,1074,1197,0
45,1085,1198,0
45,1088,1199,0
45,1062,1200,0
45,1058,1201,0
45,1079,1202,0
45,1089,1203,0
45,1090,1204,0
45,1091,1205,0
45,1092,1206,0
45,1070,1207,0
45,1070,1208,0
45,1063,1209,0
45,1093,1210,0
45,1094,1211,0
45,1093,1212,0
45,1069,1213,0
45,1095,1214,0
45,1096,1215,0
45,1047,1216,0
45,1070,1217,0
45,1078,1218,0
45,1097,1219,0
45,1098,1220,0
45,1099,1221,0
45,1046,1222,0
45,186,1223,0
45,1100,1224,0
45,608,1225,0
45,1101,1226,0
45,1070,1227,0
45,1102,1228,0
45,1103,1229,0
45,1104,1230,0
45,1105,1231,0
45,1082,1232,0
45,1106,1233,0
45,1070,1234,0
45,1107,1235,0
45,1108,1236,0
45,1109,1237,0
45,1070,1238,0
45,1110,1239,0
45,1111,1240,0
45,1057,1241,0
45,1112,1242,0
45,1073,1243,0
45,216,1244,0
45,1098,1245,0
45,1041,1246,0
45,1113,1247,0
45,1070,1248,0
45,1114,1249,0
46,1115,1250,0
46,1116,1251,0
46,1117,1252,0
46,1118,1253,0
46,1119,1254,0
46,1120,1255,0
46,1121,1256,0
46,1122,1257,0
46,1123,1258,0
46,1124,1259,0
46,1125,1260,0
46,1126,1261,0
47,1127,1262,0
47,802,1263,0
47,1128,1264,0
47,1129,1265,0
47,1130,1266,0
47,1131,1267,0
47,1131,1268,0
47,1132,1269,0
47,1133,1270,0
47,1134,1271,0
47,1135,1272,0
47,1136,1273,0
48,1137,1274,0
48,1138,1275,0
48,1139,1276,0
48,1140,1277,0
48,1141,1278,0
48,1142,1279,0
48,1143,1280,0
49,1144,1281,0
49,1145,1282,0
49,668,1283,0
49,1146,1284,0
49,1147,1285,0
49,1148,1286,0
50,1149,1287,0
50,1150,1288,0
50,1151,1289,0
50,1152,1290,0
50,1153,1291,0
50,1154,1292,0
51,1155,1293,0
51,642,1294,0
51,1156,1295,0
51,1157,1296,0
51,556,1297,0
52,1158,1298,0
52,1159,1299,0
52,1160,1300,0
52,1161,1301,0
52,1162,1302,0
53,1163,1303,0
53,660,1304,0
53,1164,1305,0
53,1165,1306,0
53,1166,1307,0
53,825,1308,0
53,90,1309,0
53,1167,1310,0
54,1168,1311,0
54,1169,1312,0
54,1170,1313,0
54,1171,1314,0
54,1172,1315,0
54,1173,1316,0
54,1174,1317,0
55,1175,1318,0
55,1176,1319,0
55,1177,1320,0
55,1178,1321,0
55,1179,1322,0
55,1180,1323,0
55,1181,1324,0
55,1182,1325,0
55,1183,1326,0
55,1184,1327,0
56,1073,1328,0
56,1185,1329,0
56,1186,1330,0
56,1187,1331,0
56,1188,1332,0
56,1189,1333,0
56,1190,1334,0
56,253,1335,0
57,1191,1336,0
57,1192,1337,0
57,1193,1338,0
57,1194,1339,0
57,1195,1340,0
57,1196,1341,0
57,1197,1342,0
57,1198,1343,0
57,1199,1344,0
58,1200,1345,0
58,1201,1346,0
58,1202,1347,0
58,1203,1348,0
58,278,1349,0
58,1204,1350,0
58,1205,1351,0
58,1206,1352,0
58,1207,1353,0
58,1208,1354,0
58,1209,1355,0
58,1210,1356,0
59,1211,1357,0
59,1212,1358,0
59,1213,1359,0
59,1214,1360,0
59,704,1361,0
59,1215,1362,0
59,779,1363,0
59,496,1364,0
59,1216,1365,0
59,1217,1366,0
59,1218,1367,0
59,1219,1368,0
60,1220,1369,0
60,1221,1370,0
60,1222,1371,0
60,1223,1372,0
60,1224,1373,0
60,1225,1374,0
61,1226,1375,0
61,1227,1376,0
61,1228,1377,0
61,1229,1378,0
61,1230,1379,0
61,1231,1380,0
61,1232,1381,0
61,1233,1382,0
62,1234,1383,0
62,1235,1384,0
62,1236,1385,0
62,1237,1386,0
62,1238,1387,0
62,788,1388,0
62,1239,1389,0
63,1240,1390,0
63,1241,1391,0
63,1242,1392,0
63,1243,1393,0
63,1244,1394,0
63,374,1395,0
63,1245,1396,0
63,1246,1397,0
63,1247,1398,0
63,1248,1399,0
63,1249,1400,0
63,1250,1401,0
63,1251,1402,0
63,1252,1403,0
63,1253,1404,0
63,328,1405,0
63,1254,1406,0
63,1255,1407,0
63,1256,1408,0
63,1257,1409,0
63,1258,1410,0
63,1259,1411,0
63,314,1412,0
63,1260,1413,0
63,1261,1414,0
63,761,1415,0
63,1262,1416,0
63,1263,1417,0
63,1264,1418,0
63,1265,1419,0
63,374,1420,0
63,1266,1421,0
63,1267,1422,0
63,1268,1423,0
63,1269,1424,0
63,1270,1425,0
63,1271,1426,0
63,1272,1427,0
63,1273,1428,0
63,1274,1429,0
63,1275,1430,0
63,1276,1431,0
63,1277,1432,0
64,1278,1433,0
64,1279,1434,0
64,1280,1435,0
64,1281,1436,0
64,1282,1437,0
64,1283,1438,0
64,1284,1439,0
64,1285,1440,0
64,1286,1441,0
64,1287,1442,0
64,1288,1443,0
64,1289,1444,0
64,1290,1445,0
64,1291,1446,0
64,1292,1447,0
64,1293,1448,0
64,1294,1449,0
64,1295,1450,0
64,1296,1451,0
64,387,1452,0
64,1297,1453,0
64,1298,1454,0
64,326,1455,0
64,1299,1456,0
64,1300,1457,0
65,1301,1458,0
65,1147,1459,0
65,1302,1460,0
65,1303,1461,0
65,1304,1462,0
65,1305,1463,0
65,1169,1464,0
65,1306,1465,0
65,1307,1466,0
66,151,1467,0
66,261,1468,0
66,1308,1469,0
66,1309,1470,0
66,1310,1471,0
66,1311,1472,0
66,1312,1473,0
66,1313,1474,0
66,182,1475,0
66,1314,1476,0
66,1315,1477,0
66,206,1478,0
66,1316,1479,0
66,1317,1480,0
66,1318,1481,0
66,1319,1482,0
66,1320,1483,0
66,1321,1484,0
66,1322,1485,0
66,1323,1486,0
66,1324,1487,0
66,1325,1488,0
66,1326,1489,0
66,1327,1490,0
66,1328,1491,0
66,1329,1492,0
66,1330,1493,0
66,221,1494,0
66,1331,1495,0
66,218,1496,0
66,1332,1497,0
66,1333,1498,0
66,258,1499,0
66,1334,1500,0
66,247,1501,0
66,1335,1502,0
66,1336,1503,0
66,1337,1504,0
66,1232,1505,0
66,1338,1506,0
66,1339,1507,0
67,1340,1508,0
67,1341,1509,0
67,1342,1510,0
67,1343,1511,0
67,1344,1512,0
67,1345,1513,0
67,1346,1514,0
67,1347,1515,0
67,1348,1516,0
67,1349,1517,0
67,1350,1518,0
67,1351,1519,0
67,1352,1520,0
67,1353,1521,0
67,1354,1522,0
67,1355,1523,0
67,1356,1524,0
67,1357,1525,0
67,1358,1526,0
67,1359,1527,0
67,1360,1528,0
67,1361,1529,0
67,1362,1530,0
67,1363,1531,0
67,1364,1532,0
67,1365,1533,0
67,1366,1534,0
67,1367,1535,0
67,1368,1536,0
67,1369,1537,0
67,1370,1538,0
67,1371,1539,0
67,1372,1540,0
67,1373,1541,0
67,1374,1542,0
67,1374,1543,0
67,1345,1544,0
67,1375,1545,0
67,1376,1546,0
67,1377,1547,0
68,802,1548,0
68,1378,1549,0
68,1379,1550,0
68,1235,1551,0
68,1131,1552,0
68,1380,1553,0
68,811,1554,0
68,1381,1555,0
68,1382,1556,0
68,1204,1557,0
68,1383,1558,0
68,1384,1559,0
68,798,1560,0
68,1385,1561,0
68,1386,1562,0
69,1387,1563,0
69,1359,1564,0
69,1388,1565,0
69,1358,1566,0
69,1389,1567,0
69,1389,1568,0
69,1390,1569,0
69,82,1570,0
69,1391,1571,0
69,1392,1572,0
69,1393,1573,0
69,1394,1574,0
69,1395,1575,0
69,1396,1576,0
69,1397,1577,0
69,1398,1578,0
69,1399,1579,0
69,1400,1580,0
69,1401,1581,0
70,1402,1582,0
70,1403,1583,0
70,1404,1584,0
70,1405,1585,0
70,1404,1586,0
70,1156,1587,0
70,1406,1588,0
70,1407,1589,0
71,1408,1590,0
71,1409,1591,0
71,1410,1592,0
71,1411,1593,0
71,260,1594,0
71,1412,1595,0
72,1413,1596,0
72,1414,1597,0
72,1415,1598,0
72,1416,1599,0
72,1417,1600,0
72,1418,1601,0
73,1419,1602,0
73,1420,1603,0
73,1421,1604,0
73,1422,1605,0
73,1423,1606,0
73,1424,1607,0
73,1425,1608,0
73,1426,1609,0
