user_id,item_id,rating,timestamp,domain
170,15,5.0,1372550400,0
194,15,5.0,1325116800,0
173,15,4.0,1398384000,0
195,15,5.0,1350604800,0
177,15,5.0,1389830400,0
196,15,4.0,1359504000,0
197,15,5.0,1380931200,0
198,15,5.0,1321315200,0
179,15,4.0,1363996800,0
199,15,5.0,1352764800,0
200,15,5.0,1366156800,0
201,15,4.0,1373587200,0
202,16,5.0,1405209600,0
203,16,5.0,1380067200,0
204,16,5.0,1384905600,0
205,16,5.0,1402963200,0
206,16,5.0,1377648000,0
207,16,5.0,1375056000,0
208,16,4.0,1348012800,0
209,16,5.0,1391472000,0
184,16,5.0,1357776000,0
210,16,5.0,1353888000,0
168,16,5.0,1392595200,0
155,16,5.0,1347235200,0
211,16,5.0,1340150400,0
212,16,4.0,1389139200,0
213,16,5.0,1380240000,0
214,16,5.0,1397606400,0
215,16,3.0,1374364800,0
160,16,3.0,1388793600,0
216,16,5.0,1402963200,0
217,16,5.0,1401062400,0
218,16,5.0,1346025600,0
219,16,5.0,1344816000,0
220,16,5.0,1354492800,0
221,16,5.0,1365379200,0
198,16,3.0,1334793600,0
222,16,5.0,1381795200,0
223,16,4.0,1357257600,0
224,16,5.0,1404777600,0
225,16,5.0,1386633600,0
200,16,4.0,1363305600,0
226,16,5.0,1358899200,0
227,16,5.0,1333065600,0
228,16,5.0,1359504000,0
229,16,5.0,1348185600,0
230,16,4.0,1362614400,0
231,16,3.0,1343001600,0
182,16,5.0,1397520000,0
210,17,5.0,1353888000,0
155,17,3.0,1389139200,0
232,17,2.0,1388448000,0
220,17,4.0,1354492800,0
198,17,4.0,1350518400,0
187,17,4.0,1357776000,0
233,17,4.0,1355961600,0
234,17,4.0,1350864000,0
235,18,5.0,1385510400,0
205,18,5.0,1402963200,0
207,18,4.0,1377129600,0
236,18,5.0,1377043200,0
237,18,5.0,1383177600,0
238,18,4.0,1380240000,0
225,18,5.0,1390953600,0
239,18,5.0,1402963200,0
230,18,4.0,1386633600,0
240,19,2.0,1354838400,0
241,19,5.0,1317686400,0
242,19,5.0,1367798400,0
243,19,4.0,1361664000,0
244,19,4.0,1378857600,0
245,20,5.0,1389052800,0
88,20,5.0,1320192000,0
246,20,5.0,1387843200,0
247,20,5.0,1389312000,0
248,20,3.0,1308268800,0
249,20,5.0,1280188800,0
250,20,3.0,1293580800,0
251,20,5.0,1325635200,0
252,20,5.0,1199836800,0
253,20,5.0,1394582400,0
254,20,5.0,1191110400,0
255,20,5.0,1384819200,0
256,21,4.0,1247184000,0
257,21,5.0,1356739200,0
258,21,5.0,1394150400,0
259,21,5.0,1324080000,0
260,21,3.0,1382745600,0
261,21,5.0,1375401600,0
262,21,5.0,1311206400,0
263,21,4.0,1398124800,0
264,21,5.0,1370476800,0
265,21,5.0,1383350400,0
266,22,5.0,1382745600,0
267,22,5.0,1228435200,0
268,22,5.0,1389052800,0
269,22,1.0,1387929600,0
270,22,5.0,1357689600,0
271,22,5.0,1308614400,0
272,22,5.0,1404259200,0
273,22,5.0,1071187200,0
274,22,5.0,1142380800,0
275,22,5.0,1335744000,0
276,22,4.0,1362700800,0
277,22,5.0,1386115200,0
278,22,5.0,1357084800,0
279,22,5.0,1382832000,0
280,22,4.0,1320278400,0
281,22,5.0,1008201600,0
282,22,5.0,1199664000,0
283,22,5.0,1403481600,0
284,22,5.0,1188691200,0
285,22,5.0,1387756800,0
286,22,5.0,1389139200,0
287,22,4.0,1306972800,0
288,22,5.0,1351468800,0
289,22,4.0,1206576000,0
290,22,5.0,1172966400,0
291,22,5.0,1226361600,0
292,22,5.0,1361577600,0
293,22,5.0,1264809600,0
294,23,3.0,1386115200,0
295,23,4.0,1354147200,0
296,23,5.0,1381449600,0
297,23,4.0,1392940800,0
298,23,3.0,1353888000,0
299,24,5.0,1394582400,0
300,24,4.0,1264204800,0
301,24,1.0,1381795200,0
302,24,4.0,1382313600,0
303,24,2.0,1389139200,0
304,24,5.0,1272758400,0
305,25,4.0,1131494400,0
203,25,5.0,1399420800,0
306,25,5.0,1328918400,0
307,25,5.0,1388707200,0
308,25,4.0,1364428800,0
309,25,5.0,1402358400,0
310,25,5.0,1205020800,0
311,25,5.0,1361577600,0
312,25,5.0,1301875200,0
313,25,5.0,1293408000,0
314,25,4.0,1385683200,0
315,25,5.0,1133913600,0
316,25,5.0,1341446400,0
317,25,4.0,1387584000,0
318,25,5.0,1369094400,0
319,25,5.0,1394064000,0
320,25,5.0,1370217600,0
321,25,4.0,1356825600,0
322,25,5.0,1358294400,0
323,25,5.0,1232150400,0
324,25,5.0,1269561600,0
325,25,4.0,1381449600,0
326,25,5.0,1365465600,0
207,25,4.0,1281571200,0
327,25,5.0,1390262400,0
328,25,5.0,1395014400,0
329,25,5.0,1370390400,0
330,25,5.0,1360281600,0
331,25,5.0,1233446400,0
332,25,5.0,1393027200,0
333,25,5.0,1383177600,0
334,25,5.0,1367452800,0
335,25,5.0,1117670400,0
336,25,5.0,1379980800,0
337,25,5.0,1389830400,0
338,25,5.0,1391126400,0
339,25,5.0,1328918400,0
155,25,5.0,1381104000,0
340,25,5.0,1264723200,0
341,25,4.0,1167696000,0
342,25,5.0,1329696000,0
343,25,5.0,1354233600,0
344,25,5.0,1315872000,0
345,25,5.0,1401926400,0
346,25,4.0,1389571200,0
347,25,4.0,1389139200,0
348,25,5.0,1392336000,0
349,25,5.0,1389225600,0
157,25,5.0,1356566400,0
350,25,5.0,1379203200,0
351,25,5.0,1397865600,0
352,25,5.0,1401148800,0
353,25,5.0,1399507200,0
354,25,5.0,1361145600,0
355,25,4.0,1399766400,0
237,25,5.0,1383177600,0
356,25,5.0,1369353600,0
357,25,5.0,1401408000,0
358,25,5.0,1387670400,0
359,25,5.0,1357516800,0
360,25,5.0,1316822400,0
361,25,5.0,1400803200,0
362,25,5.0,1374451200,0
363,25,5.0,1229126400,0
364,25,5.0,1337385600,0
365,25,5.0,1391040000,0
366,25,5.0,1358294400,0
367,25,5.0,1388620800,0
368,25,4.0,1325808000,0
369,25,5.0,1110412800,0
370,25,5.0,1360713600,0
371,25,4.0,1371168000,0
372,25,5.0,1356739200,0
373,25,5.0,1338768000,0
374,25,5.0,1380585600,0
375,25,5.0,1136592000,0
376,25,4.0,1355097600,0
377,25,5.0,1386547200,0
378,25,5.0,1241740800,0
379,25,4.0,1389052800,0
380,25,5.0,1373846400,0
381,25,5.0,1385769600,0
382,25,5.0,1357516800,0
383,25,4.0,1283472000,0
384,25,5.0,1262131200,0
385,25,5.0,1300752000,0
386,25,5.0,1389052800,0
387,25,5.0,1404172800,0
388,25,5.0,1354924800,0
389,25,5.0,1405036800,0
390,25,5.0,1324425600,0
391,25,5.0,1393200000,0
392,25,5.0,1402444800,0
393,25,5.0,1322697600,0
394,25,5.0,1358640000,0
395,25,5.0,1389225600,0
396,25,5.0,1386374400,0
397,25,4.0,1401408000,0
197,25,5.0,1355356800,0
398,25,5.0,1365292800,0
399,25,5.0,1390694400,0
400,25,5.0,1388620800,0
401,25,5.0,1376092800,0
402,25,4.0,1392595200,0
403,25,5.0,1373500800,0
404,25,5.0,1366761600,0
405,25,2.0,1377043200,0
406,25,5.0,1357171200,0
407,25,5.0,1376352000,0
408,25,5.0,1353369600,0
409,25,5.0,1390953600,0
410,25,5.0,1366761600,0
222,25,5.0,1381795200,0
411,25,5.0,1356652800,0
412,25,5.0,1395014400,0
413,25,5.0,1405036800,0
414,25,5.0,1301702400,0
415,25,5.0,1376870400,0
416,25,5.0,1386201600,0
417,25,4.0,1229299200,0
418,25,5.0,1356998400,0
419,25,5.0,1397952000,0
420,25,5.0,1364860800,0
178,25,5.0,1367625600,0
421,25,5.0,1212710400,0
422,25,5.0,1292716800,0
423,25,5.0,1258416000,0
424,25,5.0,1389830400,0
163,25,5.0,1300579200,0
425,25,4.0,1398124800,0
181,25,5.0,1366675200,0
426,25,5.0,1372636800,0
427,25,5.0,1396656000,0
428,25,5.0,1258934400,0
429,25,5.0,1257724800,0
430,25,5.0,1386115200,0
431,25,5.0,1322524800,0
432,25,4.0,1345507200,0
433,25,3.0,1360886400,0
434,25,4.0,1275696000,0
435,25,5.0,1358035200,0
436,25,5.0,1342396800,0
437,25,5.0,1367107200,0
438,25,5.0,1390867200,0
439,25,5.0,1401408000,0
440,25,5.0,1331251200,0
441,25,5.0,1113264000,0
442,25,3.0,1309824000,0
443,25,4.0,1363564800,0
230,25,4.0,1358035200,0
444,25,4.0,1391212800,0
445,25,5.0,1305590400,0
446,25,4.0,1362355200,0
447,25,5.0,1276041600,0
255,25,5.0,1384819200,0
448,25,5.0,1376352000,0
449,25,5.0,1399593600,0
450,25,5.0,1380931200,0
451,25,5.0,1358985600,0
452,25,3.0,1397779200,0
453,26,4.0,1391904000,0
305,26,4.0,1131494400,0
454,26,5.0,1292544000,0
315,26,4.0,1133913600,0
455,26,5.0,1361145600,0
456,26,5.0,1243814400,0
168,26,5.0,1388880000,0
155,26,4.0,1381104000,0
457,26,5.0,1358553600,0
458,26,5.0,1402272000,0
237,26,4.0,1386460800,0
459,26,3.0,1306368000,0
460,26,5.0,1295395200,0
461,26,5.0,1392681600,0
462,26,4.0,1177977600,0
185,26,4.0,1373587200,0
463,26,4.0,1293667200,0
464,26,5.0,1390348800,0
465,26,4.0,1404864000,0
466,26,5.0,1382745600,0
467,26,4.0,1318118400,0
468,26,5.0,1122854400,0
224,26,5.0,1403740800,0
469,26,5.0,1303948800,0
428,26,4.0,1259020800,0
470,26,5.0,1382140800,0
471,27,5.0,1387324800,0
472,27,5.0,1293753600,0
473,27,5.0,1303344000,0
474,27,3.0,1374364800,0
475,27,5.0,1262995200,0
476,27,3.0,1340668800,0
477,27,4.0,1382054400,0
478,28,5.0,1358208000,0
479,28,5.0,1358640000,0
480,28,4.0,1377475200,0
481,28,2.0,1389484800,0
482,28,5.0,1304035200,0
483,28,5.0,1317168000,0
484,28,4.0,1351814400,0
485,28,1.0,1391385600,0
219,28,5.0,1315526400,0
486,28,4.0,1308268800,0
487,28,3.0,1279670400,0
488,28,4.0,1404950400,0
489,28,5.0,1364774400,0
490,28,4.0,1288051200,0
491,28,5.0,1277942400,0
492,28,5.0,1360454400,0
493,28,5.0,1395792000,0
494,28,5.0,1392681600,0
495,28,3.0,1392508800,0
496,28,5.0,1278115200,0
34,28,5.0,1349654400,0
497,29,5.0,1355011200,0
498,29,5.0,1356825600,0
499,29,5.0,1361923200,0
500,29,5.0,1404345600,0
501,29,5.0,1391472000,0
502,29,5.0,1358726400,0
503,29,5.0,1361318400,0
504,29,5.0,1390176000,0
505,29,5.0,1385856000,0
506,29,2.0,1355356800,0
507,29,5.0,1390262400,0
508,29,4.0,1358294400,0
509,29,5.0,1392681600,0
510,29,5.0,1390953600,0
511,29,5.0,1388275200,0
512,29,5.0,1344729600,0
513,29,5.0,1353715200,0
514,29,5.0,1291075200,0
515,29,5.0,1359504000,0
516,29,5.0,1353628800,0
517,29,5.0,1380067200,0
518,29,5.0,1359072000,0
519,29,5.0,1359331200,0
520,29,5.0,1356825600,0
521,29,5.0,1357430400,0
522,29,5.0,1349913600,0
523,29,5.0,1302652800,0
524,29,5.0,1356480000,0
525,29,5.0,1326412800,0
526,29,5.0,1357344000,0
527,29,5.0,1355788800,0
528,29,5.0,1257811200,0
529,29,5.0,1258848000,0
530,29,5.0,1350172800,0
531,29,5.0,1388534400,0
532,29,3.0,1260921600,0
533,29,5.0,1388448000,0
534,29,5.0,1354838400,0
535,29,1.0,1387843200,0
536,29,5.0,1198800000,0
537,29,5.0,1390953600,0
538,29,5.0,1386547200,0
539,29,5.0,1362614400,0
540,29,5.0,1386547200,0
541,29,5.0,1382313600,0
542,29,5.0,1261353600,0
543,29,5.0,1402444800,0
544,29,5.0,1359849600,0
545,29,5.0,1352678400,0
546,29,5.0,1356566400,0
547,29,4.0,1375747200,0
548,29,4.0,1400198400,0
549,29,5.0,1324252800,0
550,29,5.0,1387065600,0
551,29,5.0,1293580800,0
552,29,5.0,1356652800,0
390,29,5.0,1324252800,0
553,29,5.0,1217376000,0
554,29,5.0,1356652800,0
555,29,5.0,1386460800,0
556,29,5.0,1387152000,0
557,29,5.0,1362960000,0
558,29,4.0,1354665600,0
559,29,5.0,1358208000,0
560,29,5.0,1386806400,0
561,29,4.0,1356393600,0
562,29,2.0,1389052800,0
563,29,4.0,1390089600,0
564,29,5.0,1393286400,0
565,29,5.0,1390780800,0
566,29,5.0,1374105600,0
567,29,5.0,1358035200,0
568,29,5.0,1301529600,0
569,29,5.0,1357862400,0
570,29,4.0,1365552000,0
571,29,5.0,1389225600,0
572,29,5.0,1359504000,0
573,29,5.0,1398988800,0
574,29,5.0,1388793600,0
575,29,5.0,1380672000,0
576,29,4.0,1384819200,0
577,29,5.0,1365120000,0
578,29,5.0,1389139200,0
579,29,5.0,1359676800,0
580,29,5.0,1356480000,0
581,29,5.0,1322352000,0
582,29,5.0,1228435200,0
583,29,5.0,1261440000,0
584,29,4.0,1386720000,0
585,29,3.0,1379462400,0
586,29,5.0,1321574400,0
587,29,5.0,1361404800,0
588,29,4.0,1387324800,0
589,29,4.0,1358467200,0
590,29,5.0,1356480000,0
591,29,5.0,1352505600,0
592,29,5.0,1355616000,0
593,29,5.0,1291766400,0
594,29,5.0,1362096000,0
595,29,5.0,1290470400,0
596,29,5.0,1358726400,0
597,29,5.0,1378512000,0
598,29,5.0,1368489600,0
599,29,5.0,1354147200,0
600,29,5.0,1387152000,0
601,29,5.0,1369094400,0
602,29,4.0,1358640000,0
603,29,5.0,1354060800,0
604,29,5.0,1357689600,0
605,29,5.0,1356393600,0
606,29,4.0,1355616000,0
607,29,5.0,1386633600,0
608,29,5.0,1357084800,0
609,29,2.0,1384473600,0
610,29,3.0,1387324800,0
611,30,5.0,1353456000,0
612,30,5.0,1357257600,0
522,30,5.0,1358640000,0
528,30,5.0,1259107200,0
613,30,4.0,1298764800,0
614,30,5.0,1360627200,0
615,30,5.0,1357344000,0
616,30,5.0,1400976000,0
617,30,5.0,1379462400,0
618,30,5.0,1392076800,0
619,30,3.0,1323820800,0
595,30,5.0,1290470400,0
603,30,4.0,1354060800,0
620,31,3.0,1405987200,0
621,31,5.0,1394928000,0
325,31,4.0,1361232000,0
622,31,4.0,1385942400,0
155,31,4.0,1381104000,0
623,31,4.0,1359849600,0
342,31,5.0,1350000000,0
459,31,5.0,1306368000,0
624,31,5.0,1299628800,0
625,31,4.0,1354579200,0
626,31,5.0,1386633600,0
627,31,5.0,1309392000,0
222,31,4.0,1368489600,0
181,31,5.0,1369785600,0
628,31,5.0,1357689600,0
629,31,5.0,1200009600,0
620,32,4.0,1405987200,0
621,32,5.0,1404172800,0
630,32,5.0,1387324800,0
342,32,5.0,1350000000,0
624,32,4.0,1294790400,0
631,32,5.0,1367625600,0
632,32,5.0,1357257600,0
633,33,5.0,1249689600,0
634,33,5.0,1260403200,0
635,33,5.0,1303430400,0
636,33,5.0,1291593600,0
637,33,5.0,1336435200,0
638,34,3.0,1323820800,0
639,34,3.0,1324252800,0
640,34,5.0,1343347200,0
641,34,4.0,1337212800,0
642,34,3.0,1355875200,0
643,34,4.0,1322352000,0
644,34,4.0,1324857600,0
645,34,4.0,1332028800,0
456,34,3.0,1331769600,0
646,34,4.0,1333238400,0
647,34,4.0,1326672000,0
648,34,3.0,1327795200,0
649,34,3.0,1322611200,0
650,34,4.0,1325721600,0
651,34,3.0,1323129600,0
652,34,3.0,1323820800,0
653,34,4.0,1331942400,0
103,34,4.0,1326844800,0
654,34,4.0,1331769600,0
655,34,3.0,1325376000,0
656,34,3.0,1323648000,0
657,34,2.0,1331596800,0
658,34,3.0,1322697600,0
659,34,3.0,1329609600,0
660,34,3.0,1325980800,0
661,34,4.0,1325635200,0
662,34,1.0,1342569600,0
663,34,2.0,1327536000,0
664,34,3.0,1327708800,0
665,34,4.0,1322265600,0
666,34,3.0,1340409600,0
667,34,5.0,1323820800,0
668,34,3.0,1324512000,0
669,34,3.0,1327104000,0
670,34,3.0,1323993600,0
671,34,3.0,1356652800,0
672,34,5.0,1329955200,0
673,34,3.0,1332374400,0
674,34,1.0,1326326400,0
675,34,5.0,1365206400,0
155,35,5.0,1389139200,0
676,35,5.0,1312329600,0
677,35,5.0,1326672000,0
678,35,5.0,1388361600,0
679,35,3.0,1359849600,0
680,35,5.0,1321574400,0
681,35,5.0,1324252800,0
682,35,5.0,1323043200,0
683,35,3.0,1357948800,0
180,35,5.0,1307059200,0
633,36,4.0,1257897600,0
684,36,5.0,1390867200,0
256,36,5.0,1293926400,0
685,36,4.0,1386633600,0
686,36,5.0,1383264000,0
687,36,5.0,1299456000,0
688,36,5.0,1363996800,0
689,36,4.0,1311033600,0
690,36,5.0,1401408000,0
691,36,5.0,1391644800,0
692,36,5.0,1386028800,0
693,37,5.0,1383091200,0
694,37,5.0,1344211200,0
676,37,5.0,1327190400,0
695,37,5.0,1325203200,0
220,37,5.0,1354492800,0
696,37,5.0,1367539200,0
697,37,5.0,1362182400,0
698,37,5.0,1395532800,0
693,38,5.0,1383091200,0
168,38,4.0,1392595200,0
699,38,4.0,1398729600,0
700,38,4.0,1361404800,0
352,38,5.0,1399248000,0
676,38,5.0,1340323200,0
701,38,5.0,1371340800,0
702,38,3.0,1330041600,0
387,38,4.0,1404172800,0
703,39,5.0,1381017600,0
693,39,5.0,1383091200,0
694,39,4.0,1337472000,0
676,39,4.0,1364860800,0
704,39,5.0,1393286400,0
705,39,5.0,1367366400,0
706,39,5.0,1337558400,0
707,40,5.0,1401408000,0
708,40,5.0,1355356800,0
199,40,5.0,1361404800,0
224,40,4.0,1403740800,0
709,40,3.0,1384473600,0
710,41,5.0,1402358400,0
352,41,5.0,1393459200,0
215,41,4.0,1387497600,0
711,41,4.0,1383264000,0
712,41,5.0,1386201600,0
713,41,2.0,1402876800,0
714,41,4.0,1385424000,0
715,42,5.0,1386547200,0
716,42,5.0,1361836800,0
717,42,2.0,1261094400,0
479,42,5.0,1306800000,0
718,42,5.0,1345075200,0
719,42,5.0,1367280000,0
720,42,4.0,1401321600,0
721,42,4.0,1404432000,0
722,42,4.0,1345852800,0
723,42,5.0,1329350400,0
724,42,4.0,1354665600,0
250,42,5.0,1301961600,0
725,42,4.0,1345939200,0
298,42,5.0,1293667200,0
726,42,5.0,1404864000,0
727,42,5.0,1310342400,0
728,42,5.0,1400457600,0
729,42,4.0,1362355200,0
730,42,5.0,1368403200,0
731,42,4.0,1248652800,0
732,42,5.0,1355616000,0
733,43,5.0,1393027200,0
734,43,5.0,1357344000,0
735,43,5.0,1370304000,0
736,43,5.0,1397174400,0
473,43,5.0,1303344000,0
737,43,5.0,1386547200,0
738,43,5.0,1354665600,0
739,43,5.0,1360022400,0
740,43,5.0,1349654400,0
741,43,5.0,1348963200,0
742,43,4.0,1363910400,0
743,43,5.0,1356739200,0
744,43,5.0,1387152000,0
602,43,4.0,1338940800,0
745,44,5.0,1376438400,0
746,44,5.0,1391817600,0
747,44,5.0,1368057600,0
748,44,5.0,1374710400,0
749,44,5.0,1314057600,0
750,44,4.0,1317168000,0
751,44,5.0,1313625600,0
752,44,5.0,1388793600,0
753,44,5.0,1388793600,0
754,44,5.0,1394841600,0
755,44,5.0,1375488000,0
756,44,4.0,1330473600,0
757,45,5.0,1399939200,0
173,45,5.0,1398384000,0
758,45,5.0,1361836800,0
759,45,4.0,1388102400,0
760,45,5.0,1390089600,0
761,46,5.0,1381622400,0
762,46,5.0,1360627200,0
763,46,5.0,1227398400,0
764,46,4.0,1386720000,0
765,46,4.0,1360454400,0
706,46,5.0,1337558400,0
766,46,4.0,1284249600,0
767,46,4.0,1362960000,0
768,46,5.0,1358208000,0
769,46,5.0,1327536000,0
770,46,3.0,1358208000,0
771,46,5.0,1239667200,0
772,46,5.0,1383868800,0
773,46,4.0,1387065600,0
774,46,4.0,1390003200,0
775,46,5.0,1388707200,0
776,46,5.0,1390694400,0
777,46,5.0,1382486400,0
778,46,1.0,1205107200,0
314,47,2.0,1385683200,0
779,47,4.0,1358294400,0
780,47,4.0,1357344000,0
167,47,4.0,1375574400,0
781,47,5.0,1300752000,0
782,47,5.0,1378512000,0
342,47,5.0,1350000000,0
783,47,5.0,1360713600,0
784,47,3.0,1270080000,0
473,47,5.0,1319068800,0
365,47,4.0,1369094400,0
785,47,4.0,1355097600,0
149,47,4.0,1377820800,0
624,47,4.0,1290988800,0
786,47,5.0,1394668800,0
373,47,5.0,1338768000,0
787,47,5.0,1346025600,0
788,47,5.0,1358553600,0
789,47,5.0,1314316800,0
185,47,3.0,1373587200,0
625,47,5.0,1359244800,0
790,47,5.0,1391817600,0
791,47,5.0,1204156800,0
792,47,5.0,1404345600,0
793,47,4.0,1277337600,0
794,47,5.0,1401926400,0
410,47,5.0,1378684800,0
795,47,4.0,1320883200,0
796,47,5.0,1358380800,0
468,47,5.0,1023062400,0
181,47,2.0,1364601600,0
797,47,4.0,1347321600,0
798,47,5.0,1385769600,0
799,47,5.0,1345766400,0
234,47,5.0,1363305600,0
779,48,4.0,1358294400,0
781,48,5.0,1300752000,0
783,48,5.0,1360713600,0
355,48,4.0,1400371200,0
468,48,4.0,1023062400,0
779,49,4.0,1358294400,0
747,49,5.0,1333152000,0
456,49,4.0,1126915200,0
355,49,4.0,1399593600,0
800,49,5.0,1391558400,0
790,49,5.0,1391472000,0
400,49,5.0,1388620800,0
801,49,5.0,1391558400,0
468,49,3.0,1136505600,0
802,50,5.0,1391299200,0
625,50,4.0,1359244800,0
283,50,5.0,1401408000,0
468,50,4.0,1261699200,0
803,50,4.0,1351814400,0
798,50,5.0,1331942400,0
208,51,4.0,1348012800,0
804,51,5.0,1263945600,0
355,51,4.0,1400284800,0
